timestamp,ang_vel_err_x,ang_vel_err_y,ang_vel_err_z,body_err_x,body_err_y,body_err_z,eff_spine_f_y,eff_spine_f_z,eff_spine_r_y,eff_spine_r_z,err_spine_f_y,err_spine_f_z,err_spine_r_y,err_spine_r_z,fft_spine_f_y,fft_spine_f_z,fft_spine_r_y,fft_spine_r_z,fl_fd_x,fl_fd_y,fl_fd_z,fl_grf,fl_lo_x,fl_lo_y,fl_lo_z,fr_fd_x,fr_fd_y,fr_fd_z,fr_grf,fr_lo_x,fr_lo_y,fr_lo_z,lin_vel_err_x,lin_vel_err_y,lin_vel_err_z,rl_fd_x,rl_fd_y,rl_fd_z,rl_grf,rl_lo_x,rl_lo_y,rl_lo_z,rot_err_x,rot_err_y,rot_err_z,rr_fd_x,rr_fd_y,rr_fd_z,rr_grf,rr_lo_x,rr_lo_y,rr_lo_z,spine_f_y,spine_f_z,spine_r_y,spine_r_z,total_leg_power,total_power,total_spine_power,total_torque,
0,0.000129232,-0.000440288,0.000204931,3.59141e-07,3.02125e-08,0.0299416,0,0,0,0,0.0615102,-0.027346,-0.0614741,0.0273491,0,0,0,0,0.0990677,0.10945,-0.240992,0.560954,0,0,0,0.0990676,-0.10945,-0.240992,0.561543,0,0,0,0.000143656,1.2085e-05,-0.0233624,-0.165227,0.10845,-0.242773,0.349878,0,0,0,3.2308e-07,-1.10072e-06,5.12327e-07,-0.165227,-0.10845,-0.242773,0.350042,0,0,0,-3.47162e-05,-2.62798e-06,-1.34503e-06,-4.6401e-07,0,0,0,0,
0.0025,0.000255883,-0.000870181,0.000403594,-2.06945e-06,8.95611e-08,0.0298247,0,0,0,0,0.0615783,-0.0273408,-0.0614714,0.02735,0,0,0,0,0,0,0,1.09352,0,0,0,0,0,0,1.09464,0,0,0,-0.000971436,2.37394e-05,-0.0467495,0,0,0,0.682678,0,0,0,9.62787e-07,-3.27617e-06,1.52131e-06,0,0,0,0.682974,0,0,0,-0.000102804,-7.77945e-06,-4.03561e-06,-1.37516e-06,0,0,0,0,
0.005,0.000143334,0.0234286,0.0144764,1.0334e-05,4.3214e-06,0.0296984,0,0,0,0,-0.0689052,-0.0349034,0.0698239,0.0351888,0.282814,-0.0424784,-0.219651,-0.0409714,0,0,0,0.858538,0,0,0,0,0,0,0.89911,0,0,0,0.0049614,0.00169273,-0.0505318,0,0,0,0.721348,0,0,0,1.32123e-06,5.52953e-05,3.77122e-05,0,0,0,0.714163,0,0,0,-0.000907941,-0.000273814,-1.07278e-05,-1.16085e-05,8.60366,16.2685,7.66483,10.1364,
0.0075,-0.000225546,0.0475704,0.0278682,3.80391e-05,1.25916e-05,0.0295619,0,0,0,0,-0.067365,-0.0343807,0.0698344,0.0352069,0.282814,-0.0424784,-0.219651,-0.0409714,0,0,0,0.673728,0,0,0,0,0,0,0.728937,0,0,0,0.011082,0.00330808,-0.0546009,0,0,0,0.724791,0,0,0,7.57677e-07,0.000174221,0.000107383,0,0,0,0.70978,0,0,0,-0.00244812,-0.00079652,-2.12502e-05,-2.97208e-05,8.57712,16.8469,8.26976,10.1364,
0.01,-0.0426653,0.0449505,-0.0399798,6.13729e-05,3.79302e-05,0.029376,0,0,0,0,-0.0642835,-0.0352507,0.0688636,0.0362946,0.397301,-0.0671371,-0.218075,0.0459509,0,0,0,0.855896,0,0,0,0,0,0,0.831922,0,0,0,0.00933353,0.0101355,-0.0743709,0,0,0,4.62494,0,0,0,-0.000105891,0.000286603,7.4237e-06,0,0,0,0.898012,0,0,0,-0.00467013,-0.0013354,9.00626e-05,0.000291488,7.40125,14.214,6.81275,7.64048,
0.0125,-0.0850273,0.0423093,-0.10753,8.05927e-05,8.02894e-05,0.0291405,0,0,0,0,-0.0613802,-0.0346938,0.0686305,0.0356358,0.397301,-0.0671371,-0.218075,0.0459509,0,0,0,1.03452,0,0,0,0,0,0,0.935751,0,0,0,0.00768792,0.0169437,-0.0941741,0,0,0,7.87289,0,0,0,-0.00031842,0.000392391,-0.000261426,0,0,0,1.08367,0,0,0,-0.0075735,-0.00189231,0.00032315,0.000950312,10.0694,17.3983,7.32886,7.64048,
0.015,-0.120129,0.0296993,-0.119777,9.8691e-05,0.000139229,0.0288604,0,0,0,0,-0.0555222,-0.0351661,0.0657141,0.0359881,0.468446,-0.0512422,-0.293818,-0.160498,0,0,0,1.25971,0,0,0,0,0,0,1.07613,0,0,0,0.00723934,0.0235758,-0.112048,0,0,0,10.5542,0,0,0,-0.000618694,0.000466648,-0.000560915,0,0,0,1.26061,0,0,0,-0.0108741,-0.00260332,0.000682177,0.00178123,14.545,19.052,4.50704,6.98722,
0.0175,-0.155168,0.0170555,-0.131416,0.000116049,0.000214771,0.0285352,0,0,0,0,-0.0518268,-0.0342946,0.0652292,0.0349887,0.468446,-0.0512422,-0.293818,-0.160498,0,0,0,1.47942,0,0,0,0,0,0,1.22946,0,0,0,0.00694329,0.0302168,-0.130063,0,0,0,12.5924,-0.170885,0.106909,-0.231969,-0.00100655,0.00050928,-0.000889531,0,0,0,1.43552,0,0,0,-0.0145695,-0.00347482,0.00116704,0.00278071,17.2397,21.9668,4.72703,6.98722,
0.02,-0.16916,-0.00339697,-0.164825,0.000145753,0.000310565,0.0282014,0,0,0,0,-0.0439915,-0.0343392,0.0604721,0.0347835,1.34639,0.339976,-1.01382,-0.24858,0,0,0,1.56202,0,0,0,0,0,0,1.23147,0,0,0,0.0118815,0.0383174,-0.133548,0,0,0,12.7639,0,0,0,-0.00142934,0.000500807,-0.00130171,0,0,0,1.42242,0,0,0,-0.0182125,-0.00438057,0.00173192,0.0039363,13.4108,15.8951,2.48436,6.88215,
0.0225,-0.183026,-0.0239487,-0.197526,0.000188028,0.000426539,0.0278586,0,0,0,0,-0.0404008,-0.0333949,0.0598275,0.0334742,1.34639,0.339976,-1.01382,-0.24858,0,0,0,1.64633,0,0,0,0,0,0,1.24723,0,0,0,0.0169099,0.0463899,-0.137104,0,0,0,12.8853,0,0,0,-0.00188674,0.00044099,-0.00179568,0,0,0,1.40419,0,0,0,-0.0218032,-0.00532488,0.00237654,0.00524562,13.6874,16.1937,2.50627,6.88215,
