timestamp,ang_vel_err_x,ang_vel_err_y,ang_vel_err_z,body_err_x,body_err_y,body_err_z,eff_spine_f_y,eff_spine_f_z,eff_spine_r_y,eff_spine_r_z,err_spine_f_y,err_spine_f_z,err_spine_r_y,err_spine_r_z,fft_spine_f_y,fft_spine_f_z,fft_spine_r_y,fft_spine_r_z,fl_fd_x,fl_fd_y,fl_fd_z,fl_grf,fl_lo_x,fl_lo_y,fl_lo_z,fr_fd_x,fr_fd_y,fr_fd_z,fr_grf,fr_lo_x,fr_lo_y,fr_lo_z,lin_vel_err_x,lin_vel_err_y,lin_vel_err_z,rl_fd_x,rl_fd_y,rl_fd_z,rl_grf,rl_lo_x,rl_lo_y,rl_lo_z,rot_err_x,rot_err_y,rot_err_z,rr_fd_x,rr_fd_y,rr_fd_z,rr_grf,rr_lo_x,rr_lo_y,rr_lo_z,spine_f_y,spine_f_z,spine_r_y,spine_r_z,total_leg_power,total_power,total_spine_power,total_torque,
0,0.000129232,-0.000440288,0.000204931,3.59141e-07,3.02125e-08,0.0299416,0,0,0,0,0,0,0,0,0,0,0,0,0.0990677,0.10945,-0.240992,0.560952,0,0,0,0.0990676,-0.10945,-0.240992,0.561544,0,0,0,0.000143656,1.2085e-05,-0.0233624,-0.165227,0.10845,-0.242773,0.349878,0,0,0,3.2308e-07,-1.10072e-06,5.12327e-07,-0.165227,-0.10845,-0.242773,0.350043,0,0,0,-3.47162e-05,-2.62798e-06,-1.34503e-06,-4.6401e-07,0,0,0,0,
0.0025,0.000255883,-0.000870181,0.000403594,-2.06945e-06,8.95611e-08,0.0298247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09352,0,0,0,0,0,0,1.09463,0,0,0,-0.000971436,2.37394e-05,-0.0467495,0,0,0,0.682678,0,0,0,9.62787e-07,-3.27617e-06,1.52131e-06,0,0,0,0.682982,0,0,0,-0.000102804,-7.77945e-06,-4.03561e-06,-1.37516e-06,0,0,0,0,
0.005,0.00132158,0.0185222,0.00301849,6.88991e-06,1.24448e-07,0.0297116,0,0,0,0,0,0,0,0,1.16398,-0.0321763,-1.78605,0.00248789,0,0,0,1.17558,0,0,0,0,0,0,1.17375,0,0,0,0.00358374,1.3955e-05,-0.0452447,0,0,0,0.709641,0,0,0,4.26678e-06,4.30293e-05,9.0675e-06,0,0,0,0.712577,0,0,0,2.60641e-06,-6.74086e-06,-0.000202473,-7.82195e-06,5.19725,9.25445,4.0572,7.10713,
0.0075,0.00249917,0.0377434,0.00612096,2.76764e-05,2.53924e-07,0.0296016,0,0,0,0,0,0,0,0,1.16398,-0.0321763,-1.78605,0.00248789,0,0,0,1.26097,0,0,0,0,0,0,1.25684,0,0,0,0.00831458,5.17904e-05,-0.0439866,0,0,0,0.700398,0,0,0,1.05148e-05,0.000137388,2.43698e-05,0,0,0,0.705905,0,0,0,0.000281975,-5.00038e-06,-0.000596567,-2.08623e-05,5.29477,9.57387,4.2791,7.10713,
0.01,0.0033204,0.0565197,0.00602365,5.4859e-05,6.57728e-07,0.0294935,0,0,0,0,0,0,0,0,1.09453,-0.00154384,-1.95201,7.44935e-05,0,0,0,1.32538,0,0,0,0,0,0,1.31992,0,0,0,0.010873,0.000161521,-0.0432742,0,0,0,0.705959,0,0,0,1.88165e-05,0.000278687,3.94288e-05,0,0,0,0.711939,0,0,0,0.000666927,2.50444e-06,-0.00117916,-3.01495e-05,5.05503,9.42841,4.37338,6.9828,
0.0125,0.00414038,0.075299,0.0059306,8.84317e-05,1.33545e-06,0.0293869,0,0,0,0,0,0,0,0,1.09453,-0.00154384,-1.95201,7.44935e-05,0,0,0,1.38953,0,0,0,0,0,0,1.38291,0,0,0,0.0134291,0.000271088,-0.0426151,0,0,0,0.711789,0,0,0,2.91691e-05,0.000466935,5.4255e-05,0,0,0,0.718275,0,0,0,0.00115788,1.57314e-05,-0.00195017,-3.56922e-05,5.1549,9.71145,4.55655,6.9828,
0.015,0.0048512,0.0927983,0.00545117,0.000123608,2.32341e-06,0.0292813,0,0,0,0,0,0,0,0,0.910014,0.00282701,-1.97751,0.00426392,0,0,0,1.43422,0,0,0,0,0,0,1.42667,0,0,0,0.0140707,0.000395185,-0.0422652,0,0,0,0.727614,0,0,0,4.13002e-05,0.00069893,6.78823e-05,0,0,0,0.734102,0,0,0,0.0017038,3.39943e-05,-0.00290069,-3.60079e-05,4.82784,8.86499,4.03715,6.51104,
0.0175,0.00555904,0.11031,0.00497155,0.000160382,3.61929e-06,0.0291763,0,0,0,0,0,0,0,0,0.910014,0.00282701,-1.97751,0.00426392,0,0,0,1.47938,0,0,0,0,0,0,1.47097,0,0,0,0.0147094,0.000518354,-0.041975,0,0,0,0.743579,0,0,0,5.52028e-05,0.000974706,8.03104e-05,0,0,0,0.75011,0,0,0,0.00230539,5.73335e-05,-0.00403062,-3.10984e-05,4.91946,9.10177,4.18231,6.51104,
0.02,0.00622255,0.125835,0.00472425,0.000195124,5.22704e-06,0.0290716,0,0,0,0,0,0,0,0,0.772608,0.00551107,-1.99235,0.00612693,0,0,0,1.50985,0,0,0,0,0,0,1.50066,0,0,0,0.013897,0.000643097,-0.0418784,0,0,0,0.766111,0,0,0,7.07661e-05,0.00128929,9.21199e-05,0,0,0,0.772643,0,0,0,0.00293033,8.39534e-05,-0.00532879,-2.15709e-05,4.95254,8.72197,3.76943,6.50077,
0.0225,0.00688316,0.14138,0.00447874,0.000227825,7.14411e-06,0.028967,0,0,0,0,0,0,0,0,0.772608,0.00551107,-1.99235,0.00612693,0,0,0,1.54142,0,0,0,0,0,0,1.53142,0,0,0,0.0130805,0.000766829,-0.0418466,0,0,0,0.788859,0,0,0,8.7983e-05,0.00164274,0.000103315,0,0,0,0.795301,0,0,0,0.00357958,0.000113909,-0.00679507,-7.43262e-06,5.06691,8.95614,3.88923,6.50077,
0.025,0.00752748,0.154019,0.00472622,0.000257068,9.34818e-06,0.0288622,0,0,0,0,0,0,0,0,0.733248,0.0068432,-1.97622,0.00624406,0,0,0,1.56428,0,0,0,0,0,0,1.55369,0,0,0,0.0116968,0.000881627,-0.0419223,0,0,0,0.813764,0,0,0,0.000106812,0.00202779,0.000115129,0,0,0,0.820277,0,0,0,0.0042433,0.000144724,-0.00841448,9.57413e-06,5.20101,8.72888,3.52787,6.46117,
0.0275,0.00816879,0.166682,0.00497681,0.000282836,1.18367e-05,0.028757,0,0,0,0,0,0,0,0,0.733248,0.0068432,-1.97622,0.00624406,0,0,0,1.58848,0,0,0,0,0,0,1.57722,0,0,0,0.0103076,0.00099541,-0.0420673,0,0,0,0.838961,0,0,0,0.000127245,0.00244449,0.00012757,0,0,0,0.845526,0,0,0,0.00492258,0.000176462,-0.0101869,2.94396e-05,5.31635,8.94411,3.62776,6.46117,
0.03,0.00876678,0.176024,0.00545322,0.000305321,1.45655e-05,0.0286513,0,0,0,0,0,0,0,0,0.766075,0.00783981,-1.9386,0.00603027,0,0,0,1.60755,0,0,0,0,0,0,1.59594,0,0,0,0.00899372,0.00109151,-0.0422763,0,0,0,0.863186,0,0,0,0.000149174,0.00288455,0.000141202,0,0,0,0.869867,0,0,0,0.00562062,0.000207783,-0.0120952,5.0942e-05,5.41003,8.70401,3.29398,6.31205,
0.0325,0.00936153,0.18539,0.00593382,0.000324503,1.75321e-05,0.0285449,0,0,0,0,0,0,0,0,0.766075,0.00783981,-1.9386,0.00603027,0,0,0,1.62825,0,0,0,0,0,0,1.61622,0,0,0,0.00767306,0.00118663,-0.0425589,0,0,0,0.887541,0,0,0,0.000172589,0.00334803,0.000156035,0,0,0,0.894458,0,0,0,0.00633853,0.000238749,-0.0141393,7.40697e-05,5.51908,8.89586,3.37678,6.31205,
0.035,0.00988455,0.191924,0.00630426,0.000340542,2.06914e-05,0.0284377,0,0,0,0,0,0,0,0,0.794807,0.00909794,-1.91079,0.00634051,0,0,0,1.64369,0,0,0,0,0,0,1.63151,0,0,0,0.0064156,0.00126376,-0.0428905,0,0,0,0.911076,0,0,0,0.000197311,0.00382783,0.000171796,0,0,0,0.917978,0,0,0,0.00707716,0.000269445,-0.0163038,9.86267e-05,5.62651,8.70665,3.08014,6.18274,
0.0375,0.0104042,0.198483,0.00668035,0.000353419,2.40413e-05,0.0283295,0,0,0,0,0,0,0,0,0.794807,0.00909794,-1.91079,0.00634051,0,0,0,1.66073,0,0,0,0,0,0,1.64824,0,0,0,0.00515048,0.00133994,-0.0432995,0,0,0,0.93477,0,0,0,0.000223332,0.00432404,0.000188498,0,0,0,0.941718,0,0,0,0.00783769,0.000299931,-0.0185886,0.000124598,5.7292,8.87797,3.14877,6.18274,
0.04,0.0108622,0.202622,0.00700151,0.000363271,2.75442e-05,0.0282201,0,0,0,0,0,0,0,0,0.820098,0.0101099,-1.89159,0.00654862,0,0,0,1.6727,0,0,0,0,0,0,1.66014,0,0,0,0.00394105,0.00140116,-0.0437405,0,0,0,0.957076,0,0,0,0.000250498,0.0048306,0.000206004,0,0,0,0.964184,0,0,0,0.00861928,0.000330041,-0.0209799,0.000151682,5.84894,8.73324,2.8843,6.07128,
