timestamp,ang_vel_err_x,ang_vel_err_y,ang_vel_err_z,body_err_x,body_err_y,body_err_z,eff_spine_f_y,eff_spine_f_z,eff_spine_r_y,eff_spine_r_z,err_spine_f_y,err_spine_f_z,err_spine_r_y,err_spine_r_z,fft_spine_f_y,fft_spine_f_z,fft_spine_r_y,fft_spine_r_z,fl_fd_x,fl_fd_y,fl_fd_z,fl_grf,fl_lo_x,fl_lo_y,fl_lo_z,fr_fd_x,fr_fd_y,fr_fd_z,fr_grf,fr_lo_x,fr_lo_y,fr_lo_z,lin_vel_err_x,lin_vel_err_y,lin_vel_err_z,rl_fd_x,rl_fd_y,rl_fd_z,rl_grf,rl_lo_x,rl_lo_y,rl_lo_z,rot_err_x,rot_err_y,rot_err_z,rr_fd_x,rr_fd_y,rr_fd_z,rr_grf,rr_lo_x,rr_lo_y,rr_lo_z,spine_f_y,spine_f_z,spine_r_y,spine_r_z,total_leg_power,total_power,total_spine_power,total_torque,
0,0.0126,-0.0598582,-0.154811,-0.0033865,0.00468762,0.0199027,0,0,0,0,0,0,0,0,0.778494,0.0396996,-1.97709,-0.481675,0,0,0,1.06436,0,0,0,0,0,0,6.902,0,0,0,-0.0344651,-0.0135518,-0.0590503,0,0,0,0.960911,0,0,0,-0.00800287,0.0270204,-0.0111116,0,0,0,0.884186,0,0,0,0.0795201,-0.0052598,-0.29321,0.0131313,13.3018,15.8428,2.54102,6.76424,
0.0025,0.0178976,-0.0743297,-0.152967,-0.00346777,0.00464756,0.0197458,0,0,0,0,0,0,0,0,0.778494,0.0396996,-1.97709,-0.481675,0,0,0,1.08139,0,0,0,0,0,0,6.03159,0,0,0,-0.0325061,-0.0160241,-0.0627736,0,0,0,0.955425,0,0,0,-0.00795193,0.0268364,-0.0114942,0,0,0,0.897309,0,0,0,0.0814597,-0.0051607,-0.29743,0.0133915,13.2107,15.7277,2.51702,6.76424,
0.005,0.0354242,-0.10626,-0.0660705,-0.00355808,0.00460114,0.0195706,0,0,0,0,0,0,0,0,0.767825,0.0408556,-2.08304,-0.451681,0,0,0,1.06909,0,0,0,0.126831,-0.132794,-0.224051,14.0048,0,0,0,-0.0361268,-0.0185696,-0.070088,0,0,0,0.977603,0,0,0,-0.00785963,0.0265719,-0.0116592,0,0,0,0.980865,0,0,0,0.0830792,-0.00536523,-0.301578,0.0133568,16.242,18.6766,2.43465,5.12193,
0.0075,0.0515234,-0.142854,0.0274322,-0.00363707,0.00455058,0.0193844,0,0,0,0,0,0,0,0,0.767825,0.0408556,-2.08304,-0.451681,0,0,0,1.00923,0,0,0,0,0,0,0.724539,0,0,0,-0.0315938,-0.0202223,-0.0744618,0,0,0,0.961651,0,0,0,-0.00772966,0.0262153,-0.0115903,0,0,0,1.02761,0,0,0,0.0841573,-0.0051359,-0.305638,0.0130124,6.15349,8.59932,2.44583,5.12193,
0.01,0.0771512,-0.173959,0.113207,-0.00371529,0.00449132,0.0191739,0,0,0,0,0,0,0,0,1.08461,-0.000587718,-2.56658,-0.134138,0,0,0,1.08964,0,0,0,0,0,0,1.49167,0,0,0,-0.0312877,-0.0237071,-0.0841875,0,0,0,0.97905,0,0,0,-0.00753797,0.0257804,-0.0113064,0,0,0,2.47878,0,0,0,0.0851835,-0.00505879,-0.309582,0.0123802,10.4097,11.7678,1.35803,5.73587,
0.0125,0.104778,-0.203367,0.201655,-0.00379653,0.00442472,0.0189362,0,0,0,0,0,0,0,0,1.08461,-0.000587718,-2.56658,-0.134138,0,0,0,1.19372,0,0,0,0,0,0,1.6035,0,0,0,-0.0324969,-0.0266402,-0.0950768,0,0,0,1.00879,0,0,0,-0.00727966,0.0252715,-0.0108009,0,0,0,3.85309,0,0,0,0.0862193,-0.0053198,-0.313413,0.0114599,11.1872,12.5453,1.35811,5.73587,
0.015,0.128306,-0.234462,0.196458,-0.00388204,0.00434876,0.0186702,0,0,0,0,0,0,0,0,1.06828,0.125551,-2.76097,0.103147,0,0,0,1.29073,0,0,0,0,0,0,1.74757,0,0,0,-0.0342033,-0.0303829,-0.106421,0,0,0,1.06622,0,0,0,-0.00696194,0.0246853,-0.0103078,0,0,0,5.46818,0,0,0,0.0872778,-0.00547704,-0.317136,0.010516,13.5631,16.1381,2.57502,6.4789,
0.0175,0.151924,-0.26552,0.192044,-0.00397157,0.00426357,0.0183757,0,0,0,0,0,0,0,0,1.06828,0.125551,-2.76097,0.103147,0,0,0,1.3872,0,0,0,0,0,0,1.88934,0,0,0,-0.0358141,-0.0340746,-0.117804,0,0,0,1.12297,0,0,0,-0.00658464,0.0240218,-0.00982532,0,0,0,6.88254,-0.166197,-0.111691,-0.226052,0.0883605,-0.00553684,-0.320752,0.00954684,15.1368,17.7022,2.5654,6.4789,
0.02,0.159459,-0.291937,0.27149,-0.00407363,0.00416849,0.0180724,0,0,0,0,0,0,0,0,0.747607,0.643494,-2.89925,-0.669035,0,0,0,1.39971,0,0,0,0,0,0,1.89258,0,0,0,-0.0408232,-0.0380324,-0.121306,0,0,0,1.09804,0,0,0,-0.00619057,0.0232917,-0.00914423,0,0,0,7.54954,0,0,0,0.0894735,-0.00586122,-0.324185,0.00828127,31.6949,34.1424,2.44756,9.93452,
0.0225,0.166678,-0.318359,0.351277,-0.00418796,0.00406351,0.0177603,0,0,0,0,0,0,0,0,0.747607,0.643494,-2.89925,-0.669035,0,0,0,1.41426,0,0,0,0,0,0,1.897,0,0,0,-0.0457301,-0.041993,-0.124868,0,0,0,1.07531,0,0,0,-0.00578048,0.0224949,-0.00826368,0,0,0,8.14104,0,0,0,0.0906193,-0.0064518,-0.327433,0.0067179,31.9436,34.4679,2.52435,9.93452,
